ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CATEGORY,SUBCATEGORY,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,PAYMENTFULLNAME
10257,37,84.82,2,3138.34,6/14/2004,Shipped,2,6,2004,Vintage Cars,104,S18_3136,Furniture,Table,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium,Frick Sue
10270,38,100,11,4775.08,7/19/2004,Shipped,3,7,2004,Vintage Cars,104,S18_3136,Furniture,Table,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,Huxley Adrian
10280,29,100,4,3006.43,8/17/2004,Shipped,3,8,2004,Vintage Cars,104,S18_3136,Furniture,Table,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium,Accorti Paolo
10291,23,100,13,2866.26,9/8/2004,Shipped,3,9,2004,Vintage Cars,104,S18_3136,Furniture,Table,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,Larsson Maria
10304,26,85.87,8,2232.62,10/11/2004,Shipped,4,10,2004,Vintage Cars,104,S18_3136,Furniture,Table,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small,Tonini Daniel
10312,38,100,5,4457.02,10/21/2004,Shipped,4,10,2004,Vintage Cars,104,S18_3136,Furniture,Table,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Nelson Valarie
10322,48,47.04,7,2257.92,11/4/2004,Shipped,4,11,2004,Vintage Cars,104,S18_3136,Furniture,Table,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Small,Young Valarie
10332,40,39.8,18,1592,11/17/2004,Shipped,4,11,2004,Vintage Cars,104,S18_3136,Furniture,Table,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,Ashworth Victoria
10347,45,100,11,4948.2,11/29/2004,Shipped,4,11,2004,Vintage Cars,104,S18_3136,Furniture,Table,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,Ferguson Peter
10357,44,100,4,5160.76,12/10/2004,Shipped,4,12,2004,Vintage Cars,104,S18_3136,Furniture,Table,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Nelson Valarie
10369,21,94.22,5,1978.62,1/20/2005,Shipped,1,1,2005,Vintage Cars,104,S18_3136,Furniture,Table,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small,Nelson Allen
10381,35,100,5,4288.2,2/17/2005,Shipped,1,2,2005,Vintage Cars,104,S18_3136,Furniture,Table,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Medium,Brown Julie
10392,29,86.92,2,2520.68,3/10/2005,Shipped,1,3,2005,Vintage Cars,104,S18_3136,Furniture,Table,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Small,Mendel Roland
10423,21,84.82,2,1781.22,5/30/2005,In Process,2,5,2005,Vintage Cars,104,S18_3136,Furniture,Table,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,Dewey Catherine
10105,22,100,11,3065.04,2/11/2003,Shipped,1,2,2003,Vintage Cars,136,S18_3140,Furniture,Desk,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,Petersen Jytte
10117,26,100,5,3551.34,4/16/2003,Shipped,2,4,2003,Vintage Cars,136,S18_3140,Furniture,Desk,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,Natividad Eric
10128,41,100,2,5544.02,6/6/2003,Shipped,2,6,2003,Vintage Cars,136,S18_3140,Furniture,Desk,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10142,47,100,8,6034.33,8/8/2003,Shipped,3,8,2003,Vintage Cars,136,S18_3140,Furniture,Desk,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Nelson Valarie
10153,31,100,7,3641.57,9/28/2003,Shipped,3,9,2003,Vintage Cars,136,S18_3140,Furniture,Desk,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10166,43,100,2,6930.74,10/21/2003,Shipped,4,10,2003,Vintage Cars,136,S18_3140,Furniture,Desk,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium,Benitez Violeta
10177,23,100,9,3675.63,11/7/2003,Shipped,4,11,2003,Vintage Cars,136,S18_3140,Furniture,Desk,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Medium,Fernandez Jesus
10185,28,100,9,3442.04,11/14/2003,Shipped,4,11,2003,Vintage Cars,136,S18_3140,Furniture,Desk,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium,Tam WingC
10196,49,100,1,6893.81,11/26/2003,Shipped,4,11,2003,Vintage Cars,136,S18_3140,Furniture,Desk,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie,Medium,Murphy Leslie
10208,24,100,9,2622.48,1/2/2004,Shipped,1,1,2004,Vintage Cars,136,S18_3140,Furniture,Desk,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small,Saveley Mary
10221,33,100,3,4417.38,2/18/2004,Shipped,1,2,2004,Vintage Cars,136,S18_3140,Furniture,Desk,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium,Dewey Catherine
10232,22,100,6,3606.02,3/20/2004,Shipped,1,3,2004,Vintage Cars,136,S18_3140,Furniture,Desk,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,Bennett Helen
10248,32,100,12,3802.56,5/7/2004,Cancelled,2,5,2004,Vintage Cars,136,S18_3140,Furniture,Desk,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Medium,Yu Kwai
10273,40,100,13,5026.4,7/21/2004,Shipped,3,7,2004,Vintage Cars,136,S18_3140,Furniture,Desk,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium,Dewey Catherine
10282,43,100,1,6695.53,8/20/2004,Shipped,3,8,2004,Vintage Cars,136,S18_3140,Furniture,Desk,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Nelson Valarie
10293,24,100,4,2819.28,9/9/2004,Shipped,3,9,2004,Vintage Cars,136,S18_3140,Furniture,Desk,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,Accorti Paolo
10306,32,100,9,3759.04,10/14/2004,Shipped,4,10,2004,Vintage Cars,136,S18_3140,Furniture,Desk,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,Ashworth Victoria
10314,20,100,1,2731.8,10/22/2004,Shipped,4,10,2004,Vintage Cars,136,S18_3140,Furniture,Desk,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,Ibsen Palle
10325,24,69.12,9,1658.88,11/5/2004,Shipped,4,11,2004,Vintage Cars,136,S18_3140,Furniture,Desk,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small,Bergulfsen Jonas
10336,48,100,12,5778.24,11/20/2004,Shipped,4,11,2004,Vintage Cars,136,S18_3140,Furniture,Desk,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium,Bertrand Marie
10350,44,100,1,5191.12,12/2/2004,Shipped,4,12,2004,Vintage Cars,136,S18_3140,Furniture,Desk,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10372,28,100,3,3862.88,1/26/2005,Shipped,1,1,2005,Vintage Cars,136,S18_3140,Furniture,Desk,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,Shimamura Akiko
10383,24,61.52,9,1476.48,2/22/2005,Shipped,1,2,2005,Vintage Cars,136,S18_3140,Furniture,Desk,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10396,33,100,2,5273.73,3/23/2005,Shipped,1,3,2005,Vintage Cars,136,S18_3140,Furniture,Desk,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Nelson Valarie
10414,41,100,12,4872.03,5/6/2005,On Hold,2,5,2005,Vintage Cars,136,S18_3140,Furniture,Desk,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium,Yoshido Juri
10104,23,100,13,4556.99,1/31/2003,Shipped,1,1,2003,Classic Cars,169,S18_3232,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10109,46,100,5,8257,3/10/2003,Shipped,1,3,2003,Classic Cars,169,S18_3232,Furniture,Table,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Large,Hernandez Rosa
10114,48,100,4,8209.44,4/1/2003,Shipped,2,4,2003,Classic Cars,169,S18_3232,Furniture,Table,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Large,Bertrand Marie
10122,25,100,3,3598.5,5/8/2003,Shipped,2,5,2003,Classic Cars,169,S18_3232,Furniture,Table,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium,Lebihan Laurence
10127,22,100,15,3837.24,6/3/2003,Shipped,2,6,2003,Classic Cars,169,S18_3232,Furniture,Table,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,Young Jeff
10136,41,100,3,8331.61,7/4/2003,Shipped,3,7,2003,Classic Cars,169,S18_3232,Furniture,Table,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Large,Roulet Annette
10141,34,100,9,4836.5,8/1/2003,Shipped,3,8,2003,Classic Cars,169,S18_3232,Furniture,Table,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,Suominen Kalle
10148,32,100,14,5418.88,9/11/2003,Shipped,3,9,2003,Classic Cars,169,S18_3232,Furniture,Table,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,O'Hara Anna
10151,21,100,7,3734.01,9/21/2003,Shipped,3,9,2003,Classic Cars,169,S18_3232,Furniture,Table,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,Koskitalo Pirkko
10160,20,100,1,3996.4,10/11/2003,Shipped,4,10,2003,Classic Cars,169,S18_3232,Furniture,Table,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael,Medium,Chandler Michael
10165,47,100,16,8754.69,10/22/2003,Shipped,4,10,2003,Classic Cars,169,S18_3232,Furniture,Table,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Large,Natividad Eric
10171,39,100,3,5481.45,11/5/2003,Shipped,4,11,2003,Classic Cars,169,S18_3232,Furniture,Table,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium,Fresnisre Jean
10175,29,100,5,4419.89,11/6/2003,Shipped,4,11,2003,Classic Cars,169,S18_3232,Furniture,Table,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,Brown Ann
10181,45,100,7,6324.75,11/12/2003,Shipped,4,11,2003,Classic Cars,169,S18_3232,Furniture,Table,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,Oeztan Veysel
10184,28,100,10,4409.72,11/14/2003,Shipped,4,11,2003,Classic Cars,169,S18_3232,Furniture,Table,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Medium,Roel JosePedro
10192,26,100,12,3918.46,11/20/2003,Shipped,4,11,2003,Classic Cars,169,S18_3232,Furniture,Table,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Medium,Young Valarie
10195,50,100,10,7620.5,11/25/2003,Shipped,4,11,2003,Classic Cars,169,S18_3232,Furniture,Table,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Large,Frick Steve
10203,48,100,1,8291.04,12/2/2003,Shipped,4,12,2003,Classic Cars,169,S18_3232,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,Freyre Diego
10207,25,100,11,3937.25,12/9/2003,Shipped,4,12,2003,Classic Cars,169,S18_3232,Furniture,Table,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie,Medium,Franco Valarie
10212,40,100,11,5554.4,1/16/2004,Shipped,1,1,2004,Classic Cars,169,S18_3232,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10225,43,100,2,6407.86,2/22/2004,Shipped,1,2,2004,Classic Cars,169,S18_3232,Furniture,Table,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,Holz Michael
10229,22,100,5,4172.52,3/11/2004,Shipped,1,3,2004,Classic Cars,169,S18_3232,Furniture,Table,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Nelson Valarie
10239,47,100,1,7083.37,4/12/2004,Shipped,2,4,2004,Classic Cars,169,S18_3232,Furniture,Table,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Large,Koskitalo Pirkko
10246,36,100,9,7132.68,5/5/2004,Shipped,2,5,2004,Classic Cars,169,S18_3232,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,Freyre Diego
10253,40,100,6,6773.6,6/1/2004,Cancelled,2,6,2004,Classic Cars,169,S18_3232,Furniture,Table,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,Devon Elizabeth
10259,27,100,8,3657.69,6/15/2004,Shipped,2,6,2004,Classic Cars,169,S18_3232,Furniture,Table,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,Victorino Wendy
10266,29,100,7,4812.55,7/6/2004,Shipped,3,7,2004,Classic Cars,169,S18_3232,Furniture,Table,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,Moroni Maurizio
10271,20,100,9,3928.6,7/20/2004,Shipped,3,7,2004,Classic Cars,169,S18_3232,Furniture,Table,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Nelson Valarie
10278,42,100,7,6401.22,8/6/2004,Shipped,3,8,2004,Classic Cars,169,S18_3232,Furniture,Table,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Medium,King Sue
10281,25,100,5,4191.25,8/19/2004,Shipped,3,8,2004,Classic Cars,169,S18_3232,Furniture,Table,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Medium,Yu Kyung
10287,36,100,5,5852.52,8/30/2004,Shipped,3,8,2004,Classic Cars,169,S18_3232,Furniture,Table,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,Holz Michael
10292,21,100,12,2844.87,9/8/2004,Shipped,3,9,2004,Classic Cars,169,S18_3232,Furniture,Table,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small,Yu Kwai
10301,23,100,9,4011.66,10/5/2003,Shipped,4,10,2003,Classic Cars,169,S18_3232,Furniture,Table,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium,Klaeboe Jan
10305,37,100,9,7455.87,10/13/2004,Shipped,4,10,2004,Classic Cars,169,S18_3232,Furniture,Table,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Large,Hernandez Marta
10310,48,100,3,8940.96,10/16/2004,Shipped,4,10,2004,Classic Cars,169,S18_3232,Furniture,Table,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Large,Pfalzheim Henriette
10313,25,100,3,4572.25,10/22/2004,Shipped,4,10,2004,Classic Cars,169,S18_3232,Furniture,Table,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium,Tannamuri Yoshi
10321,33,100,11,5700.09,11/4/2004,Shipped,4,11,2004,Classic Cars,169,S18_3232,Furniture,Table,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium,Benitez Violeta
10324,27,100,12,3155.49,11/5/2004,Shipped,4,11,2004,Classic Cars,169,S18_3232,Furniture,Table,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Medium,Frick Michael
10331,27,100,11,4170.69,11/17/2004,Shipped,4,11,2004,Classic Cars,169,S18_3232,Furniture,Table,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Medium,Hernandez Rosa
10334,20,100,3,2878.8,11/19/2004,On Hold,4,11,2004,Classic Cars,169,S18_3232,Furniture,Table,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Small,Berglund Christina
10342,30,100,4,5029.5,11/24/2004,Shipped,4,11,2004,Classic Cars,169,S18_3232,Furniture,Table,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,Ferguson Peter
10349,48,100,6,7396.8,12/1/2004,Shipped,4,12,2004,Classic Cars,169,S18_3232,Furniture,Table,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Large,Young Jeff
10358,32,93.49,12,2991.68,12/10/2004,Shipped,4,12,2004,Classic Cars,169,S18_3232,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10366,34,100,1,6275.72,1/10/2005,Shipped,1,1,2005,Classic Cars,169,S18_3232,Furniture,Table,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium,Cartrain Pascale
10370,27,56.85,9,1534.95,1/20/2005,Shipped,1,1,2005,Classic Cars,169,S18_3232,Furniture,Table,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,O'Hara Anna
10377,39,100,3,7264.53,2/9/2005,Shipped,1,2,2005,Classic Cars,169,S18_3232,Furniture,Table,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Large,Karttunen Matti
10383,47,100,6,6869.05,2/22/2005,Shipped,1,2,2005,Classic Cars,169,S18_3232,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10394,22,100,5,3353.02,3/15/2005,Shipped,1,3,2005,Classic Cars,169,S18_3232,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10405,55,100,1,8289.05,4/14/2005,Shipped,2,4,2005,Classic Cars,169,S18_3232,Furniture,Table,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Large,Citeaux Frederique
10412,60,100,9,11887.8,5/3/2005,Shipped,2,5,2005,Classic Cars,169,S18_3232,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,Freyre Diego
10419,35,100,6,5926.9,5/17/2005,Shipped,2,5,2005,Classic Cars,169,S18_3232,Furniture,Table,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,Pipps Georg
10425,28,100,8,3793.16,5/31/2005,In Process,2,5,2005,Classic Cars,169,S18_3232,Furniture,Table,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,Labrune Janine
10105,38,100,13,4330.1,2/11/2003,Shipped,1,2,2003,Trains,100,S18_3259,Furniture,Desk,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,Petersen Jytte
10117,21,95.8,7,2011.8,4/16/2003,Shipped,2,4,2003,Trains,100,S18_3259,Furniture,Desk,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,Natividad Eric
10128,41,100,4,4837.18,6/6/2003,Shipped,2,6,2003,Trains,100,S18_3259,Furniture,Desk,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10142,22,97.81,10,2151.82,8/8/2003,Shipped,3,8,2003,Trains,100,S18_3259,Furniture,Desk,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Nelson Valarie
10153,29,88.74,9,2573.46,9/28/2003,Shipped,3,9,2003,Trains,100,S18_3259,Furniture,Desk,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10165,50,100,1,5344.5,10/22/2003,Shipped,4,10,2003,Trains,100,S18_3259,Furniture,Desk,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,Natividad Eric
10177,29,100,11,3070.52,11/7/2003,Shipped,4,11,2003,Trains,100,S18_3259,Furniture,Desk,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Medium,Fernandez Jesus
10185,49,80.67,11,3952.83,11/14/2003,Shipped,4,11,2003,Trains,100,S18_3259,Furniture,Desk,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium,Tam WingC
10196,35,100,3,3564.75,11/26/2003,Shipped,4,11,2003,Trains,100,S18_3259,Furniture,Desk,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie,Medium,Murphy Leslie
10208,48,100,11,5614.56,1/2/2004,Shipped,1,1,2004,Trains,100,S18_3259,Furniture,Desk,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,Saveley Mary
10221,23,80.67,5,1855.41,2/18/2004,Shipped,1,2,2004,Trains,100,S18_3259,Furniture,Desk,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,Dewey Catherine
10232,48,95.8,8,4598.4,3/20/2004,Shipped,1,3,2004,Trains,100,S18_3259,Furniture,Desk,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,Bennett Helen
10248,42,100,14,5082.42,5/7/2004,Cancelled,2,5,2004,Trains,100,S18_3259,Furniture,Desk,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Medium,Yu Kwai
